align_entry,padding,ev_name,ref_cycles,ev_count
16,NOP96,LSD_UOPS,30082.0,0
16,NOP96,BR_INST_RETIRED_COND,29362.0,3163200000
16,NOP96,BRANCH_INSTRUCTIONS_RETIRED,28749.0,4801600816
16,NOP96,BR_INST_RETIRED_COND_TAKEN,28252.0,2425999999
16,NOP96,BR_INST_RETIRED_COND_NTAKEN,29423.0,737200001
16,NOP96,MISPREDICTED_BRANCH_RETIRED,29473.0,93683011
16,NOP96,BR_MISP_RETIRED_COND_TAKEN,29071.0,38183010
16,NOP96,BR_MISP_RETIRED_COND_NTAKEN,28762.0,54273107
16,NOP96,BACLEARS_ANY,30219.0,719
16,NOP96,UOPS_DISPATCHED_PORT_0,28954.0,3221690197
16,NOP96,UOPS_DISPATCHED_PORT_1,29410.0,1930066244
16,NOP96,UOPS_DISPATCHED_PORT_2_3,28310.0,6871950762
16,NOP96,UOPS_DISPATCHED_PORT_4_9,29152.0,2950818825
16,NOP96,UOPS_DISPATCHED_PORT_5,28899.0,2586093129
16,NOP96,UOPS_DISPATCHED_PORT_6,28405.0,4577243151
16,NOP96,UOPS_DISPATCHED_PORT_7_8,28638.0,3333861605
16,NOP97,INT_MISC_CLEAR_RESTEER_CYCLES,30762.0,479069067
16,NOP97,INT_MISC_RECOVERY_CYCLES,30762.0,606118469
16,NOP97,INT_MISC_UOP_DROPPING,30472.0,125161275
16,NOP97,UOPS_RETIRED_SLOTS,31161.0,15449303713
16,NOP97,UOPS_ISSUED_ANY,31261.0,24140359295
16,NOP97,UOPS_EXECUTED_CORE,29967.0,21921554845
16,NOP97,IDQ_UOPS_NOT_DELIVERED_CORE,31618.0,20943590229
16,NOP97,IDQ_MS_UOPS,31360.0,11755296
16,NOP97,IDQ_MITE_UOPS,30540.0,5816883
16,NOP97,IDQ_DSB_UOPS,30924.0,24280987798
16,NOP97,DSB2MITE_SWITCHES_PENALTY_CYCLES,30955.0,8689796
16,NOP97,LSD_UOPS,31419.0,0
16,NOP97,BR_INST_RETIRED_COND,30911.0,3163200000
16,NOP97,BRANCH_INSTRUCTIONS_RETIRED,30872.0,4801600875
16,NOP97,BR_INST_RETIRED_COND_TAKEN,31437.0,2425999999
16,NOP97,BR_INST_RETIRED_COND_NTAKEN,31147.0,737200001
16,NOP97,MISPREDICTED_BRANCH_RETIRED,30082.0,118802848
16,NOP97,BR_MISP_RETIRED_COND_TAKEN,31306.0,58018862
16,NOP97,BR_MISP_RETIRED_COND_NTAKEN,31231.0,65953104
16,NOP97,BACLEARS_ANY,30771.0,714
16,NOP97,UOPS_DISPATCHED_PORT_0,30914.0,3166433219
16,NOP97,UOPS_DISPATCHED_PORT_1,30914.0,2115589815
16,NOP97,UOPS_DISPATCHED_PORT_2_3,30331.0,7086945999
16,NOP97,UOPS_DISPATCHED_PORT_4_9,31423.0,3058762630
16,NOP97,UOPS_DISPATCHED_PORT_5,30966.0,2556194627
16,NOP97,UOPS_DISPATCHED_PORT_6,31103.0,4719604514
16,NOP97,UOPS_DISPATCHED_PORT_7_8,30857.0,3531469628
16,NOP112,INT_MISC_CLEAR_RESTEER_CYCLES,39266.0,1055410080
16,NOP112,INT_MISC_RECOVERY_CYCLES,39203.0,1198585277
16,NOP112,INT_MISC_UOP_DROPPING,40129.0,254071031
16,NOP112,UOPS_RETIRED_SLOTS,39941.0,15449313811
16,NOP112,UOPS_ISSUED_ANY,39367.0,29969792922
16,NOP112,UOPS_EXECUTED_CORE,38627.0,25234784746
16,NOP112,IDQ_UOPS_NOT_DELIVERED_CORE,38400.0,24517558957
16,NOP112,IDQ_MS_UOPS,39239.0,9403477
16,NOP112,IDQ_MITE_UOPS,39963.0,4690491
16,NOP112,IDQ_DSB_UOPS,39156.0,30658886252
16,NOP112,DSB2MITE_SWITCHES_PENALTY_CYCLES,38682.0,1373831
16,NOP112,LSD_UOPS,39240.0,0
16,NOP112,BR_INST_RETIRED_COND,39025.0,3163200000
16,NOP112,BRANCH_INSTRUCTIONS_RETIRED,39040.0,4801601006
16,NOP112,BR_INST_RETIRED_COND_TAKEN,40232.0,2425999999
