align_entry,padding,ev_name,ref_cycles,ev_count
16,NOP33,LSD_UOPS,29413.0,13157022
16,NOP33,BR_INST_RETIRED_COND,30510.0,3803000000
16,NOP33,BRANCH_INSTRUCTIONS_RETIRED,30464.0,5441400847
16,NOP33,BR_INST_RETIRED_COND_TAKEN,29583.0,2183999999
16,NOP33,BR_INST_RETIRED_COND_NTAKEN,30390.0,1619000001
16,NOP33,MISPREDICTED_BRANCH_RETIRED,30486.0,213340
16,NOP33,BR_MISP_RETIRED_COND_TAKEN,30042.0,23414
16,NOP33,BR_MISP_RETIRED_COND_NTAKEN,28745.0,839645
16,NOP33,BACLEARS_ANY,30463.0,694
16,NOP33,UOPS_DISPATCHED_PORT_0,29008.0,3869844395
16,NOP33,UOPS_DISPATCHED_PORT_1,30564.0,3365313894
16,NOP33,UOPS_DISPATCHED_PORT_2_3,29426.0,8209297472
16,NOP33,UOPS_DISPATCHED_PORT_4_9,30560.0,5700771535
16,NOP33,UOPS_DISPATCHED_PORT_5,30432.0,3503700530
16,NOP33,UOPS_DISPATCHED_PORT_6,28843.0,4720602694
16,NOP33,UOPS_DISPATCHED_PORT_7_8,30576.0,5303264333
16,NOP48,INT_MISC_CLEAR_RESTEER_CYCLES,36641.0,348447548
16,NOP48,INT_MISC_RECOVERY_CYCLES,38770.0,547797162
16,NOP48,INT_MISC_UOP_DROPPING,38775.0,115997399
16,NOP48,UOPS_RETIRED_SLOTS,36654.0,23737095960
16,NOP48,UOPS_ISSUED_ANY,36822.0,30928676857
16,NOP48,UOPS_EXECUTED_CORE,38751.0,32879017492
16,NOP48,IDQ_UOPS_NOT_DELIVERED_CORE,36834.0,15376671857
16,NOP48,IDQ_MS_UOPS,36856.0,10862953
16,NOP48,IDQ_MITE_UOPS,38915.0,6554330
16,NOP48,IDQ_DSB_UOPS,38927.0,33864297086
16,NOP48,DSB2MITE_SWITCHES_PENALTY_CYCLES,36988.0,2054024
16,NOP48,LSD_UOPS,38829.0,164045941
16,NOP48,BR_INST_RETIRED_COND,39079.0,3803000000
16,NOP48,BRANCH_INSTRUCTIONS_RETIRED,38746.0,5441400996
16,NOP48,BR_INST_RETIRED_COND_TAKEN,38837.0,2183999999
16,NOP48,BR_INST_RETIRED_COND_NTAKEN,38905.0,1619000001
16,NOP48,MISPREDICTED_BRANCH_RETIRED,36785.0,82730989
16,NOP48,BR_MISP_RETIRED_COND_TAKEN,36705.0,45483972
16,NOP48,BR_MISP_RETIRED_COND_NTAKEN,36325.0,38381906
16,NOP48,BACLEARS_ANY,36604.0,16969
16,NOP48,UOPS_DISPATCHED_PORT_0,38845.0,3966881017
16,NOP48,UOPS_DISPATCHED_PORT_1,36315.0,3324588988
16,NOP48,UOPS_DISPATCHED_PORT_2_3,38809.0,10015516620
16,NOP48,UOPS_DISPATCHED_PORT_4_9,38910.0,6184984450
16,NOP48,UOPS_DISPATCHED_PORT_5,38904.0,3732964874
16,NOP48,UOPS_DISPATCHED_PORT_6,38925.0,5926053425
16,NOP48,UOPS_DISPATCHED_PORT_7_8,36750.0,5850826540
16,NOP49,INT_MISC_CLEAR_RESTEER_CYCLES,36903.0,364167342
16,NOP49,INT_MISC_RECOVERY_CYCLES,37927.0,531122509
16,NOP49,INT_MISC_UOP_DROPPING,38383.0,101957578
16,NOP49,UOPS_RETIRED_SLOTS,38259.0,23737170680
16,NOP49,UOPS_ISSUED_ANY,36927.0,31193619627
16,NOP49,UOPS_EXECUTED_CORE,38266.0,32625477672
16,NOP49,IDQ_UOPS_NOT_DELIVERED_CORE,36528.0,15715436968
16,NOP49,IDQ_MS_UOPS,38296.0,10956038
16,NOP49,IDQ_MITE_UOPS,36868.0,6587092
16,NOP49,IDQ_DSB_UOPS,38146.0,33225018661
16,NOP49,DSB2MITE_SWITCHES_PENALTY_CYCLES,36860.0,2381145
16,NOP49,LSD_UOPS,38210.0,145638983
16,NOP49,BR_INST_RETIRED_COND,38288.0,3803000000
16,NOP49,BRANCH_INSTRUCTIONS_RETIRED,38328.0,5441400992
16,NOP49,BR_INST_RETIRED_COND_TAKEN,36586.0,2183999999
16,NOP49,BR_INST_RETIRED_COND_NTAKEN,38250.0,1619000001
16,NOP49,MISPREDICTED_BRANCH_RETIRED,36899.0,84054298
16,NOP49,BR_MISP_RETIRED_COND_TAKEN,36878.0,50231908
16,NOP49,BR_MISP_RETIRED_COND_NTAKEN,36930.0,35814867
16,NOP49,BACLEARS_ANY,36999.0,12810
16,NOP49,UOPS_DISPATCHED_PORT_0,38280.0,3971714887
16,NOP49,UOPS_DISPATCHED_PORT_1,38401.0,3393088843
16,NOP49,UOPS_DISPATCHED_PORT_2_3,37078.0,9676755982
16,NOP49,UOPS_DISPATCHED_PORT_4_9,36771.0,6062318657
16,NOP49,UOPS_DISPATCHED_PORT_5,37052.0,3665384537
16,NOP49,UOPS_DISPATCHED_PORT_6,36934.0,5716914305
16,NOP49,UOPS_DISPATCHED_PORT_7_8,36697.0,5843193973
16,NOP64,INT_MISC_CLEAR_RESTEER_CYCLES,32822.0,111876686
16,NOP64,INT_MISC_RECOVERY_CYCLES,32668.0,119699314
16,NOP64,INT_MISC_UOP_DROPPING,30910.0,3502622
16,NOP64,UOPS_RETIRED_SLOTS,32704.0,23737053474
16,NOP64,UOPS_ISSUED_ANY,32640.0,26375763339
16,NOP64,UOPS_EXECUTED_CORE,32772.0,30117408331
16,NOP64,IDQ_UOPS_NOT_DELIVERED_CORE,32812.0,10176134026
16,NOP64,IDQ_MS_UOPS,30622.0,9232450
16,NOP64,IDQ_MITE_UOPS,30347.0,4249382
16,NOP64,IDQ_DSB_UOPS,32398.0,26524768785
16,NOP64,DSB2MITE_SWITCHES_PENALTY_CYCLES,30703.0,814417
16,NOP64,LSD_UOPS,30658.0,42443826
16,NOP64,BR_INST_RETIRED_COND,30611.0,3803000000
16,NOP64,BRANCH_INSTRUCTIONS_RETIRED,32282.0,5441400882
16,NOP64,BR_INST_RETIRED_COND_TAKEN,32560.0,2183999999
