align_entry,padding,ev_name,ref_cycles,ev_count
64,NOP97,UOPS_DISPATCHED_PORT_2_3,19933.0,5470536496
64,NOP97,UOPS_DISPATCHED_PORT_4_9,23277.0,2505504203
64,NOP97,UOPS_DISPATCHED_PORT_5,23615.0,2199206209
64,NOP97,UOPS_DISPATCHED_PORT_6,23502.0,4512150888
64,NOP97,UOPS_DISPATCHED_PORT_7_8,23275.0,2602670035
64,NOP112,INT_MISC_CLEAR_RESTEER_CYCLES,23210.0,18557185
64,NOP112,INT_MISC_RECOVERY_CYCLES,23517.0,37546571
64,NOP112,INT_MISC_UOP_DROPPING,23194.0,3833181
64,NOP112,UOPS_RETIRED_SLOTS,19797.0,14630274997
64,NOP112,UOPS_ISSUED_ANY,23100.0,15052203764
64,NOP112,UOPS_EXECUTED_CORE,23524.0,17551388902
64,NOP112,IDQ_UOPS_NOT_DELIVERED_CORE,23365.0,2132770313
64,NOP112,IDQ_MS_UOPS,23267.0,8742125
64,NOP112,IDQ_MITE_UOPS,19921.0,5127982
64,NOP112,IDQ_DSB_UOPS,23309.0,15510465299
64,NOP112,DSB2MITE_SWITCHES_PENALTY_CYCLES,23584.0,522070
64,NOP112,LSD_UOPS,23281.0,0
64,NOP112,BR_INST_RETIRED_COND,23397.0,2344000000
64,NOP112,BRANCH_INSTRUCTIONS_RETIRED,23286.0,3982400718
64,NOP112,BR_INST_RETIRED_COND_TAKEN,20943.0,1606799999
64,NOP112,BR_INST_RETIRED_COND_NTAKEN,23338.0,737200001
