cpu,align_entry,padding,ev_name,ref_cycles,ev_count
icl,48,NOP528,BR_MISP_RETIRED_COND_TAKEN,29836.0,143776075
icl,48,NOP528,BR_MISP_RETIRED_COND_NTAKEN,29999.0,166397674
icl,48,NOP528,BACLEARS_ANY,29892.0,635
icl,48,NOP528,UOPS_DISPATCHED_PORT_0,29916.0,2093886445
icl,48,NOP528,UOPS_DISPATCHED_PORT_1,29888.0,2303784200
icl,48,NOP528,UOPS_DISPATCHED_PORT_2_3,29882.0,7816080525
icl,48,NOP528,UOPS_DISPATCHED_PORT_4_9,29977.0,3476711138
icl,48,NOP528,UOPS_DISPATCHED_PORT_5,29948.0,2495797860
icl,48,NOP528,UOPS_DISPATCHED_PORT_6,29953.0,5160194849
icl,48,NOP528,UOPS_DISPATCHED_PORT_7_8,29995.0,3838427506
icl,48,NOP529,INT_MISC_CLEAR_RESTEER_CYCLES,29976.0,1318612476
icl,48,NOP529,INT_MISC_RECOVERY_CYCLES,29947.0,1519700569
icl,48,NOP529,INT_MISC_UOP_DROPPING,30094.0,299093897
icl,48,NOP529,UOPS_RETIRED_SLOTS,29811.0,15588570958
icl,48,NOP529,UOPS_ISSUED_ANY,30022.0,30564422677
icl,48,NOP529,UOPS_EXECUTED_CORE,29513.0,26354322797
icl,48,NOP529,IDQ_UOPS_NOT_DELIVERED_CORE,29978.0,25112824881
icl,48,NOP529,IDQ_MS_UOPS,29818.0,14768948
icl,48,NOP529,IDQ_MITE_UOPS,29716.0,6326955
icl,48,NOP529,IDQ_DSB_UOPS,29736.0,31138866166
icl,48,NOP529,DSB2MITE_SWITCHES_PENALTY_CYCLES,29643.0,2070627
icl,48,NOP529,LSD_UOPS,29561.0,0
icl,48,NOP529,BR_INST_RETIRED_COND,29739.0,2469800000
icl,48,NOP529,BRANCH_INSTRUCTIONS_RETIRED,29772.0,4108202281
icl,48,NOP529,BR_INST_RETIRED_COND_TAKEN,29705.0,1698799999
icl,48,NOP529,BR_INST_RETIRED_COND_NTAKEN,29855.0,771000001
icl,48,NOP529,MISPREDICTED_BRANCH_RETIRED,29727.0,311264521
icl,48,NOP529,BR_MISP_RETIRED_COND_TAKEN,29854.0,146388415
icl,48,NOP529,BR_MISP_RETIRED_COND_NTAKEN,29869.0,165659438
icl,48,NOP529,BACLEARS_ANY,29706.0,714
icl,48,NOP529,UOPS_DISPATCHED_PORT_0,29658.0,2079507372
icl,48,NOP529,UOPS_DISPATCHED_PORT_1,29897.0,2305715037
icl,48,NOP529,UOPS_DISPATCHED_PORT_2_3,29752.0,7838613805
icl,48,NOP529,UOPS_DISPATCHED_PORT_4_9,29750.0,3471507690
icl,48,NOP529,UOPS_DISPATCHED_PORT_5,29811.0,2505584355
icl,48,NOP529,UOPS_DISPATCHED_PORT_6,29851.0,5170781161
icl,48,NOP529,UOPS_DISPATCHED_PORT_7_8,29704.0,3850223018
icl,48,NOP544,INT_MISC_CLEAR_RESTEER_CYCLES,13513.0,3578008
icl,48,NOP544,INT_MISC_RECOVERY_CYCLES,13576.0,3696537
icl,48,NOP544,INT_MISC_UOP_DROPPING,13548.0,866803
icl,48,NOP544,UOPS_RETIRED_SLOTS,13496.0,15581593214
icl,48,NOP544,UOPS_ISSUED_ANY,13829.0,15864150910
icl,48,NOP544,UOPS_EXECUTED_CORE,13472.0,18065503355
icl,48,NOP544,IDQ_UOPS_NOT_DELIVERED_CORE,13786.0,12368624131
icl,48,NOP544,IDQ_MS_UOPS,13571.0,9597422
icl,48,NOP544,IDQ_MITE_UOPS,13526.0,6079005
icl,48,NOP544,IDQ_DSB_UOPS,13609.0,15630342434
icl,48,NOP544,DSB2MITE_SWITCHES_PENALTY_CYCLES,13555.0,1859777
icl,48,NOP544,LSD_UOPS,13615.0,0
icl,48,NOP544,BR_INST_RETIRED_COND,13540.0,2469800000
icl,48,NOP544,BRANCH_INSTRUCTIONS_RETIRED,13594.0,4108201178
icl,48,NOP544,BR_INST_RETIRED_COND_TAKEN,13581.0,1698799999
icl,48,NOP544,BR_INST_RETIRED_COND_NTAKEN,13530.0,771000001
icl,48,NOP544,MISPREDICTED_BRANCH_RETIRED,13567.0,834105
icl,48,NOP544,BR_MISP_RETIRED_COND_TAKEN,13520.0,467541
icl,48,NOP544,BR_MISP_RETIRED_COND_NTAKEN,13489.0,300465
icl,48,NOP544,BACLEARS_ANY,13414.0,79
icl,48,NOP544,UOPS_DISPATCHED_PORT_0,13636.0,2188857095
icl,48,NOP544,UOPS_DISPATCHED_PORT_1,13456.0,1661898480
icl,48,NOP544,UOPS_DISPATCHED_PORT_2_3,13538.0,4942847942
icl,48,NOP544,UOPS_DISPATCHED_PORT_4_9,13548.0,2517339489
icl,48,NOP544,UOPS_DISPATCHED_PORT_5,13562.0,1791230998
icl,48,NOP544,UOPS_DISPATCHED_PORT_6,13496.0,2766439470
icl,48,NOP544,UOPS_DISPATCHED_PORT_7_8,13537.0,2479287933
icl,48,NOP545,INT_MISC_CLEAR_RESTEER_CYCLES,13543.0,5287432
icl,48,NOP545,INT_MISC_RECOVERY_CYCLES,13549.0,3330634
icl,48,NOP545,INT_MISC_UOP_DROPPING,13567.0,720337
icl,48,NOP545,UOPS_RETIRED_SLOTS,13537.0,15581518297
icl,48,NOP545,UOPS_ISSUED_ANY,13657.0,15646766315
icl,48,NOP545,UOPS_EXECUTED_CORE,13521.0,18059585660
icl,48,NOP545,IDQ_UOPS_NOT_DELIVERED_CORE,13504.0,12140514222
icl,48,NOP545,IDQ_MS_UOPS,13743.0,16233824
icl,48,NOP545,IDQ_MITE_UOPS,13571.0,5910263
icl,48,NOP545,IDQ_DSB_UOPS,13546.0,15597908393
icl,48,NOP545,DSB2MITE_SWITCHES_PENALTY_CYCLES,13618.0,1599148
icl,48,NOP545,LSD_UOPS,13547.0,0
icl,48,NOP545,BR_INST_RETIRED_COND,13472.0,2469800000
icl,48,NOP545,BRANCH_INSTRUCTIONS_RETIRED,13594.0,4108201172
icl,48,NOP545,BR_INST_RETIRED_COND_TAKEN,13600.0,1698799999
icl,48,NOP545,BR_INST_RETIRED_COND_NTAKEN,13646.0,771000001
icl,48,NOP545,MISPREDICTED_BRANCH_RETIRED,13628.0,297170
icl,48,NOP545,BR_MISP_RETIRED_COND_TAKEN,13535.0,344938
icl,48,NOP545,BR_MISP_RETIRED_COND_NTAKEN,13570.0,30052
icl,48,NOP545,BACLEARS_ANY,13624.0,812
icl,48,NOP545,UOPS_DISPATCHED_PORT_0,13486.0,2195316690
icl,48,NOP545,UOPS_DISPATCHED_PORT_1,13531.0,1661094246
icl,48,NOP545,UOPS_DISPATCHED_PORT_2_3,13578.0,4941510122
icl,48,NOP545,UOPS_DISPATCHED_PORT_4_9,13607.0,2517249369
icl,48,NOP545,UOPS_DISPATCHED_PORT_5,13651.0,1792515139
icl,48,NOP545,UOPS_DISPATCHED_PORT_6,13610.0,2757593599
icl,48,NOP545,UOPS_DISPATCHED_PORT_7_8,13510.0,2478065580
icl,48,NOP560,INT_MISC_CLEAR_RESTEER_CYCLES,12916.0,4913638
icl,48,NOP560,INT_MISC_RECOVERY_CYCLES,13037.0,7532048
icl,48,NOP560,INT_MISC_UOP_DROPPING,12874.0,808791
icl,48,NOP560,UOPS_RETIRED_SLOTS,12920.0,15581660756
icl,48,NOP560,UOPS_ISSUED_ANY,13028.0,15658985435
icl,48,NOP560,UOPS_EXECUTED_CORE,13021.0,18100831741
icl,48,NOP560,IDQ_UOPS_NOT_DELIVERED_CORE,12962.0,10594245403
icl,48,NOP560,IDQ_MS_UOPS,12978.0,12183564
icl,48,NOP560,IDQ_MITE_UOPS,13031.0,6850240
icl,48,NOP560,IDQ_DSB_UOPS,12943.0,15628380555
icl,48,NOP560,DSB2MITE_SWITCHES_PENALTY_CYCLES,12957.0,1626284
icl,48,NOP560,LSD_UOPS,12952.0,0
icl,48,NOP560,BR_INST_RETIRED_COND,13068.0,2469800000
icl,48,NOP560,BRANCH_INSTRUCTIONS_RETIRED,12968.0,4108201153
icl,48,NOP560,BR_INST_RETIRED_COND_TAKEN,12991.0,1698799999
icl,48,NOP560,BR_INST_RETIRED_COND_NTAKEN,13071.0,771000001
icl,48,NOP560,MISPREDICTED_BRANCH_RETIRED,12985.0,1055859
icl,48,NOP560,BR_MISP_RETIRED_COND_TAKEN,13023.0,252719
icl,48,NOP560,BR_MISP_RETIRED_COND_NTAKEN,13052.0,521966
icl,48,NOP560,BACLEARS_ANY,13109.0,204
icl,48,NOP560,UOPS_DISPATCHED_PORT_0,13027.0,2217893198
icl,48,NOP560,UOPS_DISPATCHED_PORT_1,12989.0,1665083127
icl,48,NOP560,UOPS_DISPATCHED_PORT_2_3,13017.0,4965224607
icl,48,NOP560,UOPS_DISPATCHED_PORT_4_9,12998.0,2536688169
icl,48,NOP560,UOPS_DISPATCHED_PORT_5,12918.0,1791326790
icl,48,NOP560,UOPS_DISPATCHED_PORT_6,12966.0,2750956843
icl,48,NOP560,UOPS_DISPATCHED_PORT_7_8,12909.0,2484264068
icl,48,NOP561,INT_MISC_CLEAR_RESTEER_CYCLES,13058.0,7896413
icl,48,NOP561,INT_MISC_RECOVERY_CYCLES,12977.0,8288203
icl,48,NOP561,INT_MISC_UOP_DROPPING,12963.0,1443068
icl,48,NOP561,UOPS_RETIRED_SLOTS,13024.0,15581640169
icl,48,NOP561,UOPS_ISSUED_ANY,12898.0,15620621075
icl,48,NOP561,UOPS_EXECUTED_CORE,12958.0,18112273394
icl,48,NOP561,IDQ_UOPS_NOT_DELIVERED_CORE,12986.0,10605132205
icl,48,NOP561,IDQ_MS_UOPS,13063.0,9951818
icl,48,NOP561,IDQ_MITE_UOPS,13089.0,6942311
icl,48,NOP561,IDQ_DSB_UOPS,13004.0,15636517477
icl,48,NOP561,DSB2MITE_SWITCHES_PENALTY_CYCLES,13065.0,1511137
icl,48,NOP561,LSD_UOPS,13044.0,0
icl,48,NOP561,BR_INST_RETIRED_COND,12979.0,2469800000
icl,48,NOP561,BRANCH_INSTRUCTIONS_RETIRED,12926.0,4108201163
icl,48,NOP561,BR_INST_RETIRED_COND_TAKEN,12996.0,1698799999
icl,48,NOP561,BR_INST_RETIRED_COND_NTAKEN,12956.0,771000001
icl,48,NOP561,MISPREDICTED_BRANCH_RETIRED,13049.0,945489
icl,48,NOP561,BR_MISP_RETIRED_COND_TAKEN,12935.0,274929
icl,48,NOP561,BR_MISP_RETIRED_COND_NTAKEN,13204.0,496762
icl,48,NOP561,BACLEARS_ANY,12965.0,242
icl,48,NOP561,UOPS_DISPATCHED_PORT_0,13000.0,2223951912
icl,48,NOP561,UOPS_DISPATCHED_PORT_1,12969.0,1666898711
icl,48,NOP561,UOPS_DISPATCHED_PORT_2_3,13038.0,4959871309
icl,48,NOP561,UOPS_DISPATCHED_PORT_4_9,13016.0,2524123179
icl,48,NOP561,UOPS_DISPATCHED_PORT_5,12998.0,1793660862
icl,48,NOP561,UOPS_DISPATCHED_PORT_6,13014.0,2759058052
icl,48,NOP561,UOPS_DISPATCHED_PORT_7_8,13366.0,2511667763
icl,48,NOP576,INT_MISC_CLEAR_RESTEER_CYCLES,24545.0,864892227
icl,48,NOP576,INT_MISC_RECOVERY_CYCLES,24146.0,998049495
icl,48,NOP576,INT_MISC_UOP_DROPPING,24326.0,198671412
icl,48,NOP576,UOPS_RETIRED_SLOTS,24338.0,15582485664
icl,48,NOP576,UOPS_ISSUED_ANY,24433.0,25201522240
icl,48,NOP576,UOPS_EXECUTED_CORE,24417.0,23555165241
icl,48,NOP576,IDQ_UOPS_NOT_DELIVERED_CORE,24367.0,21377647199
icl,48,NOP576,IDQ_MS_UOPS,24359.0,17258102
icl,48,NOP576,IDQ_MITE_UOPS,24324.0,5664406
icl,48,NOP576,IDQ_DSB_UOPS,24335.0,25578547692
icl,48,NOP576,DSB2MITE_SWITCHES_PENALTY_CYCLES,24440.0,3180100
icl,48,NOP576,LSD_UOPS,24552.0,0
icl,48,NOP576,BR_INST_RETIRED_COND,24497.0,2469800000
icl,48,NOP576,BRANCH_INSTRUCTIONS_RETIRED,24477.0,4108201999
icl,48,NOP576,BR_INST_RETIRED_COND_TAKEN,24488.0,1698799999
icl,48,NOP576,BR_INST_RETIRED_COND_NTAKEN,24501.0,771000001
icl,48,NOP576,MISPREDICTED_BRANCH_RETIRED,24275.0,204414540
icl,48,NOP576,BR_MISP_RETIRED_COND_TAKEN,24533.0,91581436
icl,48,NOP576,BR_MISP_RETIRED_COND_NTAKEN,24500.0,116434024
icl,48,NOP576,BACLEARS_ANY,24296.0,528
icl,48,NOP576,UOPS_DISPATCHED_PORT_0,24440.0,1964907400
icl,48,NOP576,UOPS_DISPATCHED_PORT_1,24328.0,2049504152
icl,48,NOP576,UOPS_DISPATCHED_PORT_2_3,24381.0,6815315879
icl,48,NOP576,UOPS_DISPATCHED_PORT_4_9,24325.0,3151681013
icl,48,NOP576,UOPS_DISPATCHED_PORT_5,24454.0,2242454246
icl,48,NOP576,UOPS_DISPATCHED_PORT_6,24265.0,4532132279
icl,48,NOP576,UOPS_DISPATCHED_PORT_7_8,24135.0,3372529185
icl,48,NOP577,INT_MISC_CLEAR_RESTEER_CYCLES,24243.0,852145640
icl,48,NOP577,INT_MISC_RECOVERY_CYCLES,24713.0,1051842697
icl,48,NOP577,INT_MISC_UOP_DROPPING,24083.0,197421029
icl,48,NOP577,UOPS_RETIRED_SLOTS,24605.0,15582400085
icl,48,NOP577,UOPS_ISSUED_ANY,24641.0,25417395266
icl,48,NOP577,UOPS_EXECUTED_CORE,24666.0,23681629632
icl,48,NOP577,IDQ_UOPS_NOT_DELIVERED_CORE,24128.0,21411778607
icl,48,NOP577,IDQ_MS_UOPS,24266.0,14033061
icl,48,NOP577,IDQ_MITE_UOPS,24439.0,7155504
icl,48,NOP577,IDQ_DSB_UOPS,24121.0,25378317828
icl,48,NOP577,DSB2MITE_SWITCHES_PENALTY_CYCLES,24497.0,4900856
icl,48,NOP577,LSD_UOPS,24322.0,0
icl,48,NOP577,BR_INST_RETIRED_COND,24178.0,2469800000
icl,48,NOP577,BRANCH_INSTRUCTIONS_RETIRED,24126.0,4108201903
icl,48,NOP577,BR_INST_RETIRED_COND_TAKEN,24213.0,1698799999
icl,48,NOP577,BR_INST_RETIRED_COND_NTAKEN,24549.0,771000001
icl,48,NOP577,MISPREDICTED_BRANCH_RETIRED,24694.0,213284163
icl,48,NOP577,BR_MISP_RETIRED_COND_TAKEN,24203.0,94268303
icl,48,NOP577,BR_MISP_RETIRED_COND_NTAKEN,24708.0,115239446
icl,48,NOP577,BACLEARS_ANY,24351.0,714
icl,48,NOP577,UOPS_DISPATCHED_PORT_0,24214.0,1968276607
icl,48,NOP577,UOPS_DISPATCHED_PORT_1,24680.0,2065549894
icl,48,NOP577,UOPS_DISPATCHED_PORT_2_3,24751.0,6853619072
icl,48,NOP577,UOPS_DISPATCHED_PORT_4_9,24343.0,3167401108
icl,48,NOP577,UOPS_DISPATCHED_PORT_5,24811.0,2252606230
icl,48,NOP577,UOPS_DISPATCHED_PORT_6,24625.0,4631156822
icl,48,NOP577,UOPS_DISPATCHED_PORT_7_8,24306.0,3354517565
icl,48,NOP592,INT_MISC_CLEAR_RESTEER_CYCLES,28960.0,1243117491
icl,48,NOP592,INT_MISC_RECOVERY_CYCLES,28899.0,1423859977
icl,48,NOP592,INT_MISC_UOP_DROPPING,28885.0,276867921
icl,48,NOP592,UOPS_RETIRED_SLOTS,28823.0,15582435134
icl,48,NOP592,UOPS_ISSUED_ANY,28875.0,29481736372
icl,48,NOP592,UOPS_EXECUTED_CORE,28707.0,25916484193
icl,48,NOP592,IDQ_UOPS_NOT_DELIVERED_CORE,28715.0,24264809294
icl,48,NOP592,IDQ_MS_UOPS,28642.0,15551709
icl,48,NOP592,IDQ_MITE_UOPS,28846.0,5952700
icl,48,NOP592,IDQ_DSB_UOPS,28911.0,30281686182
icl,48,NOP592,DSB2MITE_SWITCHES_PENALTY_CYCLES,28443.0,6790817
icl,48,NOP592,LSD_UOPS,28773.0,0
icl,48,NOP592,BR_INST_RETIRED_COND,28916.0,2469800000
icl,48,NOP592,BRANCH_INSTRUCTIONS_RETIRED,28933.0,4108202279
icl,48,NOP592,BR_INST_RETIRED_COND_TAKEN,28946.0,1698799999
icl,48,NOP592,BR_INST_RETIRED_COND_NTAKEN,28897.0,771000001
icl,48,NOP592,MISPREDICTED_BRANCH_RETIRED,28943.0,293057875
icl,48,NOP592,BR_MISP_RETIRED_COND_TAKEN,28941.0,138227783
icl,48,NOP592,BR_MISP_RETIRED_COND_NTAKEN,28749.0,156252176
icl,48,NOP592,BACLEARS_ANY,28950.0,664
icl,48,NOP592,UOPS_DISPATCHED_PORT_0,29094.0,2068780011
icl,48,NOP592,UOPS_DISPATCHED_PORT_1,28946.0,2265194925
icl,48,NOP592,UOPS_DISPATCHED_PORT_2_3,28966.0,7658701877
icl,48,NOP592,UOPS_DISPATCHED_PORT_4_9,28992.0,3414325049
icl,48,NOP592,UOPS_DISPATCHED_PORT_5,28828.0,2453887925
icl,48,NOP592,UOPS_DISPATCHED_PORT_6,28929.0,5051317341
icl,48,NOP592,UOPS_DISPATCHED_PORT_7_8,28949.0,3760040871
icl,48,NOP593,INT_MISC_CLEAR_RESTEER_CYCLES,28356.0,1177666333
icl,48,NOP593,INT_MISC_RECOVERY_CYCLES,28428.0,1368278455
icl,48,NOP593,INT_MISC_UOP_DROPPING,28267.0,266158611
icl,48,NOP593,UOPS_RETIRED_SLOTS,28401.0,15582448425
icl,48,NOP593,UOPS_ISSUED_ANY,28488.0,29074809696
icl,48,NOP593,UOPS_EXECUTED_CORE,28078.0,25661206927
icl,48,NOP593,IDQ_UOPS_NOT_DELIVERED_CORE,28399.0,23940265570
icl,48,NOP593,IDQ_MS_UOPS,28283.0,16042250
icl,48,NOP593,IDQ_MITE_UOPS,28322.0,6015166
icl,48,NOP593,IDQ_DSB_UOPS,28362.0,29577568224
icl,48,NOP593,DSB2MITE_SWITCHES_PENALTY_CYCLES,28339.0,2474645
icl,48,NOP593,LSD_UOPS,28164.0,0
icl,48,NOP593,BR_INST_RETIRED_COND,28270.0,2469800000
icl,48,NOP593,BRANCH_INSTRUCTIONS_RETIRED,28401.0,4108202182
icl,48,NOP593,BR_INST_RETIRED_COND_TAKEN,28423.0,1698799999
icl,48,NOP593,BR_INST_RETIRED_COND_NTAKEN,28524.0,771000001
icl,48,NOP593,MISPREDICTED_BRANCH_RETIRED,28486.0,281016416
icl,48,NOP593,BR_MISP_RETIRED_COND_TAKEN,28489.0,132745867
icl,48,NOP593,BR_MISP_RETIRED_COND_NTAKEN,28532.0,148931777
icl,48,NOP593,BACLEARS_ANY,28374.0,503
icl,48,NOP593,UOPS_DISPATCHED_PORT_0,28393.0,2049769505
icl,48,NOP593,UOPS_DISPATCHED_PORT_1,28511.0,2236414782
icl,48,NOP593,UOPS_DISPATCHED_PORT_2_3,28530.0,7562697178
icl,48,NOP593,UOPS_DISPATCHED_PORT_4_9,28260.0,3379481491
icl,48,NOP593,UOPS_DISPATCHED_PORT_5,28319.0,2429691810
icl,48,NOP593,UOPS_DISPATCHED_PORT_6,28521.0,4987883376
icl,48,NOP593,UOPS_DISPATCHED_PORT_7_8,28140.0,3707995363
icl,48,NOP608,INT_MISC_CLEAR_RESTEER_CYCLES,13711.0,5591440
icl,48,NOP608,INT_MISC_RECOVERY_CYCLES,13677.0,4956431
icl,48,NOP608,INT_MISC_UOP_DROPPING,13571.0,851000
icl,48,NOP608,UOPS_RETIRED_SLOTS,13608.0,15581695501
icl,48,NOP608,UOPS_ISSUED_ANY,13678.0,15673695199
icl,48,NOP608,UOPS_EXECUTED_CORE,13643.0,18085137048
icl,48,NOP608,IDQ_UOPS_NOT_DELIVERED_CORE,13587.0,11993826574
icl,48,NOP608,IDQ_MS_UOPS,13651.0,11447420
icl,48,NOP608,IDQ_MITE_UOPS,13689.0,6372958
icl,48,NOP608,IDQ_DSB_UOPS,13617.0,15620471782
icl,48,NOP608,DSB2MITE_SWITCHES_PENALTY_CYCLES,13714.0,1723523
icl,48,NOP608,LSD_UOPS,13720.0,0
icl,48,NOP608,BR_INST_RETIRED_COND,13676.0,2469800000
icl,48,NOP608,BRANCH_INSTRUCTIONS_RETIRED,13576.0,4108201204
icl,48,NOP608,BR_INST_RETIRED_COND_TAKEN,13762.0,1698799999
icl,48,NOP608,BR_INST_RETIRED_COND_NTAKEN,13645.0,771000001
icl,48,NOP608,MISPREDICTED_BRANCH_RETIRED,13719.0,243185
icl,48,NOP608,BR_MISP_RETIRED_COND_TAKEN,13774.0,441055
icl,48,NOP608,BR_MISP_RETIRED_COND_NTAKEN,13733.0,99001
icl,48,NOP608,BACLEARS_ANY,13751.0,184
icl,48,NOP608,UOPS_DISPATCHED_PORT_0,13591.0,2194653723
icl,48,NOP608,UOPS_DISPATCHED_PORT_1,13801.0,1679523616
icl,48,NOP608,UOPS_DISPATCHED_PORT_2_3,13727.0,4945300087
icl,48,NOP608,UOPS_DISPATCHED_PORT_4_9,13708.0,2530912435
icl,48,NOP608,UOPS_DISPATCHED_PORT_5,13550.0,1796051271
icl,48,NOP608,UOPS_DISPATCHED_PORT_6,13639.0,2758926479
icl,48,NOP608,UOPS_DISPATCHED_PORT_7_8,13751.0,2482095015
icl,48,NOP609,INT_MISC_CLEAR_RESTEER_CYCLES,13775.0,8137049
icl,48,NOP609,INT_MISC_RECOVERY_CYCLES,13804.0,4599853
icl,48,NOP609,INT_MISC_UOP_DROPPING,14137.0,7650727
icl,48,NOP609,UOPS_RETIRED_SLOTS,13795.0,15582295011
icl,48,NOP609,UOPS_ISSUED_ANY,13776.0,15645232570
icl,48,NOP609,UOPS_EXECUTED_CORE,13716.0,18086016472
icl,48,NOP609,IDQ_UOPS_NOT_DELIVERED_CORE,13691.0,12114020004
icl,48,NOP609,IDQ_MS_UOPS,13796.0,10037845
icl,48,NOP609,IDQ_MITE_UOPS,13717.0,6398825
icl,48,NOP609,IDQ_DSB_UOPS,13739.0,15595333521
icl,48,NOP609,DSB2MITE_SWITCHES_PENALTY_CYCLES,13744.0,2072553
icl,48,NOP609,LSD_UOPS,13745.0,0
icl,48,NOP609,BR_INST_RETIRED_COND,13815.0,2469800000
icl,48,NOP609,BRANCH_INSTRUCTIONS_RETIRED,13943.0,4108201262
icl,48,NOP609,BR_INST_RETIRED_COND_TAKEN,13827.0,1698799999
icl,48,NOP609,BR_INST_RETIRED_COND_NTAKEN,13836.0,771000001
icl,48,NOP609,MISPREDICTED_BRANCH_RETIRED,13805.0,796498
icl,48,NOP609,BR_MISP_RETIRED_COND_TAKEN,13964.0,322235
icl,48,NOP609,BR_MISP_RETIRED_COND_NTAKEN,13790.0,65059
icl,48,NOP609,BACLEARS_ANY,13777.0,157
icl,48,NOP609,UOPS_DISPATCHED_PORT_0,13858.0,2199044135
icl,48,NOP609,UOPS_DISPATCHED_PORT_1,13777.0,1663924294
icl,48,NOP609,UOPS_DISPATCHED_PORT_2_3,13823.0,4943234927
icl,48,NOP609,UOPS_DISPATCHED_PORT_4_9,13805.0,2519950323
icl,48,NOP609,UOPS_DISPATCHED_PORT_5,13834.0,1795749222
icl,48,NOP609,UOPS_DISPATCHED_PORT_6,13784.0,2767728568
icl,48,NOP609,UOPS_DISPATCHED_PORT_7_8,13748.0,2483876375
icl,48,NOP624,INT_MISC_CLEAR_RESTEER_CYCLES,13180.0,7229846
icl,48,NOP624,INT_MISC_RECOVERY_CYCLES,13199.0,6679948
icl,48,NOP624,INT_MISC_UOP_DROPPING,13185.0,1260058
icl,48,NOP624,UOPS_RETIRED_SLOTS,13283.0,15581961159
icl,48,NOP624,UOPS_ISSUED_ANY,13216.0,15674141480
icl,48,NOP624,UOPS_EXECUTED_CORE,13159.0,18099067534
icl,48,NOP624,IDQ_UOPS_NOT_DELIVERED_CORE,13254.0,10662893924
icl,48,NOP624,IDQ_MS_UOPS,13161.0,10472583
icl,48,NOP624,IDQ_MITE_UOPS,13149.0,6618839
icl,48,NOP624,IDQ_DSB_UOPS,13262.0,15652204201
icl,48,NOP624,DSB2MITE_SWITCHES_PENALTY_CYCLES,13232.0,2181495
icl,48,NOP624,LSD_UOPS,13206.0,0
icl,48,NOP624,BR_INST_RETIRED_COND,13287.0,2469800000
icl,48,NOP624,BRANCH_INSTRUCTIONS_RETIRED,13160.0,4108201231
icl,48,NOP624,BR_INST_RETIRED_COND_TAKEN,13161.0,1698799999
icl,48,NOP624,BR_INST_RETIRED_COND_NTAKEN,13371.0,771000001
icl,48,NOP624,MISPREDICTED_BRANCH_RETIRED,13237.0,1021445
icl,48,NOP624,BR_MISP_RETIRED_COND_TAKEN,13380.0,941467
icl,48,NOP624,BR_MISP_RETIRED_COND_NTAKEN,13346.0,711350
icl,48,NOP624,BACLEARS_ANY,13308.0,72
icl,48,NOP624,UOPS_DISPATCHED_PORT_0,13411.0,2206480530
icl,48,NOP624,UOPS_DISPATCHED_PORT_1,13110.0,1672113049
icl,48,NOP624,UOPS_DISPATCHED_PORT_2_3,13073.0,4957986178
icl,48,NOP624,UOPS_DISPATCHED_PORT_4_9,13101.0,2533264046
icl,48,NOP624,UOPS_DISPATCHED_PORT_5,13123.0,1795921685
icl,48,NOP624,UOPS_DISPATCHED_PORT_6,12985.0,2743648695
icl,48,NOP624,UOPS_DISPATCHED_PORT_7_8,13079.0,2487294042
icl,48,NOP625,INT_MISC_CLEAR_RESTEER_CYCLES,12999.0,8064477
icl,48,NOP625,INT_MISC_RECOVERY_CYCLES,13052.0,3919160
icl,48,NOP625,INT_MISC_UOP_DROPPING,13026.0,1386796
icl,48,NOP625,UOPS_RETIRED_SLOTS,13180.0,15582819864
icl,48,NOP625,UOPS_ISSUED_ANY,13125.0,15641126042
icl,48,NOP625,UOPS_EXECUTED_CORE,13142.0,18094218442
icl,48,NOP625,IDQ_UOPS_NOT_DELIVERED_CORE,13153.0,10711108903
icl,48,NOP625,IDQ_MS_UOPS,13233.0,11532957
icl,48,NOP625,IDQ_MITE_UOPS,13111.0,6746514
icl,48,NOP625,IDQ_DSB_UOPS,13310.0,15828044203
icl,48,NOP625,DSB2MITE_SWITCHES_PENALTY_CYCLES,13194.0,2886532
icl,48,NOP625,LSD_UOPS,13189.0,0
icl,48,NOP625,BR_INST_RETIRED_COND,13075.0,2469800000
icl,48,NOP625,BRANCH_INSTRUCTIONS_RETIRED,13083.0,4108201168
icl,48,NOP625,BR_INST_RETIRED_COND_TAKEN,13300.0,1698799999
icl,48,NOP625,BR_INST_RETIRED_COND_NTAKEN,13139.0,771000001
icl,48,NOP625,MISPREDICTED_BRANCH_RETIRED,13153.0,1198207
icl,48,NOP625,BR_MISP_RETIRED_COND_TAKEN,13183.0,457877
icl,48,NOP625,BR_MISP_RETIRED_COND_NTAKEN,13131.0,401233
icl,48,NOP625,BACLEARS_ANY,13132.0,420
icl,48,NOP625,UOPS_DISPATCHED_PORT_0,13202.0,2211660537
icl,48,NOP625,UOPS_DISPATCHED_PORT_1,13128.0,1666934052
icl,48,NOP625,UOPS_DISPATCHED_PORT_2_3,13140.0,4954222174
icl,48,NOP625,UOPS_DISPATCHED_PORT_4_9,13170.0,2539927130
icl,48,NOP625,UOPS_DISPATCHED_PORT_5,13135.0,1794918198
icl,48,NOP625,UOPS_DISPATCHED_PORT_6,13029.0,2751038990
icl,48,NOP625,UOPS_DISPATCHED_PORT_7_8,13140.0,2488267297
icl,48,NOP640,INT_MISC_CLEAR_RESTEER_CYCLES,26195.0,995480115
icl,48,NOP640,INT_MISC_RECOVERY_CYCLES,26152.0,1167049038
icl,48,NOP640,INT_MISC_UOP_DROPPING,26101.0,231872242
icl,48,NOP640,UOPS_RETIRED_SLOTS,26033.0,15582457687
